Day,Mesure,Method
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,0,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
978,1,compete.p
980,1,compete.p
980,0,compete.p
980,1,compete.p
980,1,compete.p
980,1,compete.p
980,0,compete.p
980,0,compete.p
980,1,compete.p
980,0,compete.p
980,1,compete.p
980,1,compete.p
980,1,compete.p
980,1,compete.p
980,1,compete.p
980,1,compete.p
980,1,compete.p
980,1,compete.p
980,0,compete.p
981,1,compete.p
981,1,compete.p
981,1,compete.p
981,1,compete.p
981,1,compete.p
981,1,compete.p
981,0,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,0,compete.p
982,0,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,0,compete.p
982,0,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,0,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,0,compete.p
982,0,compete.p
982,1,compete.p
982,1,compete.p
982,1,compete.p
982,0,compete.p
982,0,compete.p
985,1,compete.p
985,1,compete.p
985,1,compete.p
985,1,compete.p
985,1,compete.p
985,1,compete.p
985,0,compete.p
985,1,compete.p
985,1,compete.p
985,1,compete.p
985,1,compete.p
985,1,compete.p
985,1,compete.p
985,0,compete.p
985,1,compete.p
985,1,compete.p
985,1,compete.p
985,1,compete.p
985,1,compete.p
986,0,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,0,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
986,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,0,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,0,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,0,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,0,compete.p
988,1,compete.p
988,0,compete.p
988,0,compete.p
988,1,compete.p
988,0,compete.p
988,0,compete.p
988,0,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,0,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,0,compete.p
988,0,compete.p
988,1,compete.p
988,1,compete.p
988,0,compete.p
988,0,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,1,compete.p
988,0,compete.p
988,1,compete.p
988,0,compete.p
988,1,compete.p
988,1,compete.p
988,0,compete.p
988,0,compete.p
988,0,compete.p
988,0,compete.p
988,1,compete.p
988,0,compete.p
988,1,compete.p
988,1,compete.p
988,0,compete.p
988,0,compete.p
988,0,compete.p
989,1,compete.p
989,1,compete.p
989,0,compete.p
989,1,compete.p
989,1,compete.p
989,1,compete.p
989,1,compete.p
989,0,compete.p
989,1,compete.p
989,1,compete.p
989,1,compete.p
989,1,compete.p
989,1,compete.p
989,1,compete.p
989,1,compete.p
989,1,compete.p
989,1,compete.p
989,1,compete.p
992,1,compete.p
992,0,compete.p
992,0,compete.p
992,0,compete.p
992,0,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,0,compete.p
992,0,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,0,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,1,compete.p
992,0,compete.p
992,1,compete.p
993,1,compete.p
993,1,compete.p
993,1,compete.p
993,0,compete.p
993,0,compete.p
993,0,compete.p
993,0,compete.p
993,0,compete.p
993,1,compete.p
993,1,compete.p
993,1,compete.p
993,1,compete.p
993,1,compete.p
993,1,compete.p
993,1,compete.p
993,0,compete.p
993,1,compete.p
993,1,compete.p
993,1,compete.p
993,1,compete.p
993,1,compete.p
993,0,compete.p
993,1,compete.p
993,1,compete.p
993,1,compete.p
994,1,compete.p
994,1,compete.p
994,1,compete.p
994,1,compete.p
994,0,compete.p
994,0,compete.p
994,0,compete.p
994,1,compete.p
994,1,compete.p
994,1,compete.p
994,1,compete.p
994,1,compete.p
994,1,compete.p
994,1,compete.p
994,0,compete.p
994,1,compete.p
994,1,compete.p
994,1,compete.p
994,1,compete.p
994,0,compete.p
995,0,compete.p
995,1,compete.p
995,0,compete.p
995,1,compete.p
995,0,compete.p
995,0,compete.p
995,0,compete.p
995,0,compete.p
995,1,compete.p
995,1,compete.p
995,1,compete.p
995,1,compete.p
995,1,compete.p
995,1,compete.p
995,1,compete.p
995,0,compete.p
995,1,compete.p
995,1,compete.p
995,1,compete.p
995,1,compete.p
995,1,compete.p
995,1,compete.p
995,1,compete.p
995,1,compete.p
995,1,compete.p
996,0,compete.p
996,1,compete.p
996,1,compete.p
996,0,compete.p
996,0,compete.p
996,1,compete.p
996,1,compete.p
996,1,compete.p
996,1,compete.p
996,1,compete.p
996,1,compete.p
996,0,compete.p
996,0,compete.p
996,1,compete.p
996,1,compete.p
996,1,compete.p
996,1,compete.p
996,1,compete.p
996,0,compete.p
996,1,compete.p
996,1,compete.p
996,1,compete.p
996,1,compete.p
996,1,compete.p
996,1,compete.p
996,0,compete.p
996,1,compete.p
996,0,compete.p
996,0,compete.p
996,1,compete.p
996,1,compete.p
999,0,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,0,compete.p
999,0,compete.p
999,0,compete.p
999,0,compete.p
999,0,compete.p
999,0,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,0,compete.p
999,1,compete.p
999,1,compete.p
999,0,compete.p
999,0,compete.p
999,1,compete.p
999,0,compete.p
999,1,compete.p
999,1,compete.p
999,0,compete.p
999,0,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,0,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,0,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
999,1,compete.p
1000,1,compete.p
1000,1,compete.p
1000,1,compete.p
1000,1,compete.p
1000,1,compete.p
1000,1,compete.p
1000,0,compete.p
1000,1,compete.p
1000,1,compete.p
1000,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,0,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,0,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,1,compete.p
1001,0,compete.p
1001,0,compete.p
1001,0,compete.p
1002,1,compete.p
1002,1,compete.p
1002,1,compete.p
1002,1,compete.p
1002,1,compete.p
1002,1,compete.p
1002,1,compete.p
1002,1,compete.p
1003,0,compete.p
1003,0,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,0,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,0,compete.p
1003,0,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,0,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,1,compete.p
1003,0,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,0,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,0,compete.p
1006,0,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,1,compete.p
1006,0,compete.p
1006,1,compete.p
1006,1,compete.p
1006,0,compete.p
1006,1,compete.p
1009,1,compete.p
1009,1,compete.p
1009,1,compete.p
1009,1,compete.p
1009,1,compete.p
1009,1,compete.p
1009,1,compete.p
1009,1,compete.p
1009,1,compete.p
1009,1,compete.p
1009,1,compete.p
1009,0,compete.p
1009,0,compete.p
1009,1,compete.p
1009,1,compete.p
1009,1,compete.p
1009,1,compete.p
1009,1,compete.p
1009,0,compete.p
1009,0,compete.p
1010,1,compete.p
1010,1,compete.p
1010,0,compete.p
1010,0,compete.p
1010,1,compete.p
1010,0,compete.p
1010,1,compete.p
1010,1,compete.p
1010,0,compete.p
1010,1,compete.p
1010,1,compete.p
1010,1,compete.p
1010,1,compete.p
1010,0,compete.p
1010,1,compete.p
1010,0,compete.p
1010,1,compete.p
1010,1,compete.p
1010,1,compete.p
1010,1,compete.p
1010,1,compete.p
1010,1,compete.p
1010,1,compete.p
1010,1,compete.p
1010,0,compete.p
1010,0,compete.p
1010,0,compete.p
1011,1,compete.p
1011,1,compete.p
1011,1,compete.p
1011,1,compete.p
1011,0,compete.p
1015,1,compete.p
1015,1,compete.p
1015,1,compete.p
1015,0,compete.p
1015,1,compete.p
1015,1,compete.p
1015,1,compete.p
1015,1,compete.p
1015,1,compete.p
1015,1,compete.p
1015,1,compete.p
1015,1,compete.p
1015,0,compete.p
1015,0,compete.p
1015,0,compete.p
1015,1,compete.p
1015,1,compete.p
1015,1,compete.p
1015,1,compete.p
1015,1,compete.p
1015,1,compete.p
1015,1,compete.p
1015,1,compete.p
1015,1,compete.p
1015,0,compete.p
1015,1,compete.p
1015,1,compete.p
1016,1,compete.p
1016,1,compete.p
1016,0,compete.p
1016,0,compete.p
1016,1,compete.p
1016,0,compete.p
1016,0,compete.p
1016,1,compete.p
1016,0,compete.p
1016,1,compete.p
1017,1,compete.p
1017,1,compete.p
1017,0,compete.p
1017,1,compete.p
1017,1,compete.p
1017,1,compete.p
1017,1,compete.p
1017,1,compete.p
1017,1,compete.p
1017,1,compete.p
1017,0,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,0,compete.p
1020,0,compete.p
1020,0,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,1,compete.p
1020,0,compete.p
1020,1,compete.p
1021,1,compete.p
1021,1,compete.p
1021,1,compete.p
1021,0,compete.p
1021,1,compete.p
1021,1,compete.p
1021,1,compete.p
1021,0,compete.p
1021,1,compete.p
1021,1,compete.p
1021,1,compete.p
1021,0,compete.p
1021,0,compete.p
1022,0,compete.p
1022,1,compete.p
1022,0,compete.p
1023,1,compete.p
1023,1,compete.p
1023,0,compete.p
1023,1,compete.p
1023,1,compete.p
1023,1,compete.p
1023,1,compete.p
1023,1,compete.p
1023,1,compete.p
1023,1,compete.p
1023,1,compete.p
1023,1,compete.p
1023,1,compete.p
1023,0,compete.p
1023,0,compete.p
1023,0,compete.p
1023,1,compete.p
1024,0,compete.p
1024,1,compete.p
1024,1,compete.p
1024,1,compete.p
1024,0,compete.p
1024,1,compete.p
1024,0,compete.p
1024,0,compete.p
1024,0,compete.p
1024,1,compete.p
1024,1,compete.p
1024,1,compete.p
1024,0,compete.p
1024,1,compete.p
1024,1,compete.p
1024,1,compete.p
1024,1,compete.p
1024,1,compete.p
1024,1,compete.p
1024,0,compete.p
1024,1,compete.p
1024,0,compete.p
1024,1,compete.p
1024,1,compete.p
1024,1,compete.p
1024,1,compete.p
1024,1,compete.p
1024,0,compete.p
1024,1,compete.p
1024,0,compete.p
1024,1,compete.p
1024,1,compete.p
1024,1,compete.p
1024,1,compete.p
1024,1,compete.p
1024,0,compete.p
1024,1,compete.p
1024,0,compete.p
1024,1,compete.p
1024,1,compete.p
1024,1,compete.p
1024,1,compete.p
1024,1,compete.p
1024,0,compete.p
1024,1,compete.p
1024,1,compete.p
1024,0,compete.p
1027,1,compete.p
1027,1,compete.p
1027,1,compete.p
1027,0,compete.p
1027,1,compete.p
1027,0,compete.p
1027,1,compete.p
1027,0,compete.p
1027,0,compete.p
1027,1,compete.p
1027,1,compete.p
1027,1,compete.p
1027,1,compete.p
1027,0,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,0,compete.p
1028,0,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,0,compete.p
1028,0,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1028,1,compete.p
1029,1,compete.p
1029,1,compete.p
1029,1,compete.p
1029,1,compete.p
1029,1,compete.p
1029,1,compete.p
1029,1,compete.p
1029,1,compete.p
1029,1,compete.p
1029,1,compete.p
1029,0,compete.p
1029,0,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,0,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,0,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,0,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,0,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,0,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,0,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,1,compete.p
1030,0,compete.p
1031,0,compete.p
1031,1,compete.p
1031,1,compete.p
1031,1,compete.p
1034,1,compete.p
1034,0,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,0,compete.p
1034,1,compete.p
1034,0,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,0,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1034,1,compete.p
1035,1,compete.p
1035,1,compete.p
1035,1,compete.p
1035,1,compete.p
1035,1,compete.p
1035,1,compete.p
1042,0,compete.p
1042,1,compete.p
1042,1,compete.p
1042,1,compete.p
1042,1,compete.p
1042,0,compete.p
1042,1,compete.p
1042,1,compete.p
1042,1,compete.p
1042,1,compete.p
1042,1,compete.p
1042,1,compete.p
1042,1,compete.p
1042,1,compete.p
1042,1,compete.p
1042,0,compete.p
1042,1,compete.p
1042,1,compete.p
1042,1,compete.p
1042,1,compete.p
1042,0,compete.p
1042,1,compete.p
1044,0,compete.p
1044,0,compete.p
1044,1,compete.p
1044,0,compete.p
1044,0,compete.p
1044,1,compete.p
1044,1,compete.p
1044,1,compete.p
1044,1,compete.p
1044,1,compete.p
1044,1,compete.p
1044,1,compete.p
1044,1,compete.p
1044,1,compete.p
1044,1,compete.p
1044,1,compete.p
1044,0,compete.p
1045,1,compete.p
1045,0,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,0,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1045,1,compete.p
1048,1,compete.p
1048,1,compete.p
1048,0,compete.p
1048,1,compete.p
1048,1,compete.p
1048,1,compete.p
1048,1,compete.p
1048,0,compete.p
1049,1,compete.p
1049,1,compete.p
1049,1,compete.p
1049,1,compete.p
1049,1,compete.p
1049,0,compete.p
1049,1,compete.p
1049,0,compete.p
1049,1,compete.p
1049,0,compete.p
1049,0,compete.p
1049,1,compete.p
1049,1,compete.p
1049,1,compete.p
1049,1,compete.p
1049,1,compete.p
1049,1,compete.p
1049,1,compete.p
1049,1,compete.p
1049,0,compete.p
1049,1,compete.p
1049,0,compete.p
1049,1,compete.p
1049,1,compete.p
1049,1,compete.p
1049,1,compete.p
1049,0,compete.p
1049,1,compete.p
1049,0,compete.p
1051,1,compete.p
1052,1,compete.p
1052,1,compete.p
1052,1,compete.p
1052,1,compete.p
1052,1,compete.p
1052,1,compete.p
1052,0,compete.p
1052,1,compete.p
1052,1,compete.p
1052,0,compete.p
1052,1,compete.p
1052,1,compete.p
1052,1,compete.p
1052,0,compete.p
1052,1,compete.p
1052,0,compete.p
1052,0,compete.p
1052,0,compete.p
1052,1,compete.p
1053,0,compete.p
1053,1,compete.p
1053,1,compete.p
1053,0,compete.p
1053,1,compete.p
1053,0,compete.p
1053,0,compete.p
1053,1,compete.p
1055,1,compete.p
1055,1,compete.p
1055,1,compete.p
1055,0,compete.p
1055,1,compete.p
1056,0,compete.p
1056,1,compete.p
1056,1,compete.p
1056,0,compete.p
1056,0,compete.p
1056,1,compete.p
1056,0,compete.p
1056,0,compete.p
1056,0,compete.p
1056,1,compete.p
1056,0,compete.p
1057,0,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,0,compete.p
1057,0,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,0,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,0,compete.p
1057,0,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,0,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,1,compete.p
1057,0,compete.p
1058,1,compete.p
1058,1,compete.p
1058,0,compete.p
1058,1,compete.p
1058,1,compete.p
1058,0,compete.p
1058,0,compete.p
1058,1,compete.p
1058,1,compete.p
1058,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,0,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,0,compete.p
1059,1,compete.p
1059,0,compete.p
1059,0,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,0,compete.p
1059,1,compete.p
1059,0,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,0,compete.p
1059,1,compete.p
1059,1,compete.p
1059,1,compete.p
1059,0,compete.p
1059,1,compete.p
1059,1,compete.p
1062,1,compete.p
1062,1,compete.p
1062,1,compete.p
1063,0,compete.p
1063,0,compete.p
1063,1,compete.p
1063,1,compete.p
1063,1,compete.p
1063,1,compete.p
1063,1,compete.p
1063,1,compete.p
1063,1,compete.p
1063,0,compete.p
1063,1,compete.p
1063,1,compete.p
1063,1,compete.p
1063,1,compete.p
1063,0,compete.p
1063,1,compete.p
1063,0,compete.p
1063,1,compete.p
1063,1,compete.p
1063,0,compete.p
1063,1,compete.p
1063,1,compete.p
1063,1,compete.p
1063,1,compete.p
1063,1,compete.p
1063,0,compete.p
1063,0,compete.p
1063,1,compete.p
1063,1,compete.p
1063,1,compete.p
1063,1,compete.p
1063,1,compete.p
1063,1,compete.p
1063,1,compete.p
1063,1,compete.p
1063,1,compete.p
1063,0,compete.p
1063,0,compete.p
1063,1,compete.p
1063,0,compete.p
1063,0,compete.p
1064,1,compete.p
1064,0,compete.p
1064,1,compete.p
1064,0,compete.p
1064,0,compete.p
1064,0,compete.p
1064,1,compete.p
1064,1,compete.p
1064,1,compete.p
1064,1,compete.p
1064,1,compete.p
1065,0,compete.p
1065,1,compete.p
1065,1,compete.p
1065,1,compete.p
1065,1,compete.p
1065,1,compete.p
1065,1,compete.p
1065,1,compete.p
1065,1,compete.p
1065,0,compete.p
1065,1,compete.p
1065,1,compete.p
1065,1,compete.p
1065,1,compete.p
1065,1,compete.p
1065,1,compete.p
1065,1,compete.p
1065,1,compete.p
1065,0,compete.p
1065,1,compete.p
1065,0,compete.p
1065,1,compete.p
1065,1,compete.p
1065,1,compete.p
1065,1,compete.p
1065,0,compete.p
1065,0,compete.p
1065,1,compete.p
1065,1,compete.p
1066,0,compete.p
1066,1,compete.p
1066,1,compete.p
1066,1,compete.p
1066,0,compete.p
1066,1,compete.p
1069,1,compete.p
1069,1,compete.p
1069,1,compete.p
1069,1,compete.p
1069,0,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,0,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,0,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1070,1,compete.p
1071,1,compete.p
1071,1,compete.p
1071,1,compete.p
1071,1,compete.p
1071,1,compete.p
1071,1,compete.p
1071,1,compete.p
1071,0,compete.p
1071,0,compete.p
1071,1,compete.p
1071,1,compete.p
1071,1,compete.p
1071,1,compete.p
1071,1,compete.p
1071,1,compete.p
1071,0,compete.p
1072,0,compete.p
1072,1,compete.p
1072,1,compete.p
1072,1,compete.p
1072,1,compete.p
1072,1,compete.p
1072,1,compete.p
1072,1,compete.p
1072,1,compete.p
1072,1,compete.p
1072,1,compete.p
1072,1,compete.p
1072,1,compete.p
1072,1,compete.p
1072,1,compete.p
1072,1,compete.p
1072,0,compete.p
1073,0,compete.p
1073,1,compete.p
1073,1,compete.p
1073,1,compete.p
1076,1,compete.p
1076,1,compete.p
1076,1,compete.p
1076,0,compete.p
1076,1,compete.p
1076,1,compete.p
1076,1,compete.p
1076,1,compete.p
1076,1,compete.p
1076,1,compete.p
1076,1,compete.p
1076,1,compete.p
1076,1,compete.p
1076,1,compete.p
1076,1,compete.p
1076,0,compete.p
1076,0,compete.p
1076,1,compete.p
1076,1,compete.p
1076,1,compete.p
1076,1,compete.p
1076,1,compete.p
1076,1,compete.p
1077,1,compete.p
1077,1,compete.p
1077,1,compete.p
1077,1,compete.p
1077,1,compete.p
1077,1,compete.p
1077,1,compete.p
1077,1,compete.p
1077,1,compete.p
1077,0,compete.p
1077,1,compete.p
1077,1,compete.p
1077,1,compete.p
1078,1,compete.p
1078,1,compete.p
1078,1,compete.p
1079,1,compete.p
1079,1,compete.p
1079,1,compete.p
1079,0,compete.p
1079,1,compete.p
1079,0,compete.p
1079,1,compete.p
1079,1,compete.p
1079,1,compete.p
1079,1,compete.p
1079,1,compete.p
1079,1,compete.p
1079,1,compete.p
1079,0,compete.p
1079,0,compete.p
1079,0,compete.p
1080,0,compete.p
1080,0,compete.p
1080,1,compete.p
1080,1,compete.p
1080,1,compete.p
1080,1,compete.p
1080,1,compete.p
